archivo,contraste,correlacion,energia,homogeneidad,dissimilaridad,asm,entropia,varianza
image-228.bmp,113.91506093831674,0.9894655885594431,0.020129490173752262,0.18195589199282142,7.108398038630597,0.00040519637465518885,8.232493238078828,5.949975366099378e-09
image-229.bmp,149.54793271072344,0.9861451970161884,0.020713008835107183,0.18976631188512433,8.036823292637248,0.00042902873500322823,8.143508544496505,6.3136283255115985e-09
image-23.bmp,683.9429746871608,0.9366258493921064,0.01382864650813466,0.07699174346872159,19.222702618051457,0.0001912314642469449,8.850523590266189,2.6851299314032736e-09
image-230.bmp,138.18444448677005,0.9872070329529608,0.01802593257329449,0.14979769513870297,8.34482897273595,0.00032493424513695926,8.373650729533821,4.725272462073658e-09
image-231.bmp,82.71036575687738,0.9922956067070634,0.022277232911684066,0.20614244021956243,6.251640646989484,0.0004962751062014197,8.04601282609192,7.33972651884338e-09
image-232.bmp,82.79542544658824,0.9923315458796333,0.018038549149601468,0.17828452159701907,6.459000226442087,0.00032538925542258785,8.32621049084442,4.732215368043333e-09
image-233.bmp,80.56680359005941,0.992487402978086,0.022467831831056516,0.20722227835114185,6.192154099130844,0.0005048034671886364,8.065223531841864,7.46985898019617e-09
image-234.bmp,135.45737068992884,0.9874287529436926,0.017997436713703248,0.146842534830129,8.360586802447271,0.00032390772826375357,8.375684490984252,4.709609057636315e-09
image-235.bmp,136.45475496638286,0.9872599484127542,0.02137421184904785,0.16540163627955215,8.111472995193926,0.00045685693216797747,8.157922997367303,6.73825291603817e-09
image-236.bmp,90.55497781079177,0.991634416108059,0.022295084467600732,0.18812508643704667,6.685467708723523,0.0004970707914174514,8.039716860891973,7.3518677117149564e-09
image-237.bmp,73.9940871103662,0.9931194743459181,0.024897569400225944,0.23154508009247088,5.902621437505158,0.0006198889620390673,7.700935096768374,9.225924270272328e-09
image-238.bmp,150.6066383508244,0.9860329546192997,0.019438513868878265,0.14154955026269148,8.773274331413866,0.0003778558214305727,8.264351698847005,5.532791631592907e-09
image-239.bmp,121.94498515428747,0.9886468124431947,0.021485799595132606,0.1835031204296759,7.6444478304943395,0.0004616395842422005,8.056835229764516,6.811230395198069e-09
image-24.bmp,181.36714092528044,0.9829176071497485,0.04405026318067459,0.20847460755653974,9.160392951090625,0.0019404256862866956,6.795887829700431,2.937571559485162e-08
image-240.bmp,178.67335834777697,0.9834218277330864,0.017475093127321612,0.15468598951218898,8.73851441293302,0.00030537887980856306,8.53207871005429,4.426881267487532e-09
image-241.bmp,114.46060860014349,0.9893741370529385,0.019779991838509745,0.1843319874184436,7.217255310278565,0.0003912480771315121,8.264489537726357,5.737141236404603e-09
image-242.bmp,87.15051203423296,0.9919540042202246,0.021446554233345325,0.23001489677840686,5.58371902557949,0.00045995468848382236,8.118103532013366,6.785520926228673e-09
image-243.bmp,105.30369269904153,0.9901822739103647,0.021602134910839437,0.18625083812683557,7.049142165421236,0.0004666522327061079,8.134589505143273,6.887717340753296e-09
image-244.bmp,68.64199929316207,0.9936410364206669,0.019578322205020045,0.20297289839303378,5.856969019759717,0.000383310700363581,8.158984733748479,5.6160264785931545e-09
image-245.bmp,126.90222992548574,0.9881418052395895,0.02514584131225276,0.1802320317063557,7.886249886249886,0.0006323133353009977,7.804998302328004,9.41550516110989e-09
image-246.bmp,84.29475352731166,0.9921961149943107,0.02009663787415101,0.17544562755636764,6.677652282303445,0.0004038748538447608,8.144702278222764,5.929810558811354e-09
image-247.bmp,71.99539073957678,0.9933104399232701,0.021164313361629068,0.21067621450136353,5.859694789927348,0.0004479281600692307,8.098189611544283,6.602010665996258e-09
image-248.bmp,97.67573704783007,0.9909241097823518,0.019853994106311498,0.18080222278382627,6.959955727397587,0.00039418108197345175,8.205999882044761,5.781895338607052e-09
image-249.bmp,120.64425101634404,0.9887720706386953,0.021041497302023374,0.18438792505731322,7.530926275112322,0.00044274460871105694,8.11671459271102,6.522915949227248e-09
